g_loss,d_loss,wasserstein
-1.8992564515634016,-1.038592281666669,1.1608458432284268
-2.469141288237138,-1.0264737768606707,1.170159795067527
-2.8062349449504507,-1.1603873453357003,1.3164601000872524
-1.1349922852082686,-1.167558957229961,1.3431846228512851
-2.5049767927689985,-0.9839910038492896,1.1065634163943203
-1.5995202335444363,-1.1754831075668335,1.3066362901167436
-2.3372315926985308,-1.25458240238103,1.4191935712640935
-2.301234780387445,-0.9911932186646895,1.0980247530070217
-1.590728304602883,-1.186273767189546,1.3237600868398494
-2.9306948401711206,-1.242338771169836,1.3618728030811658
-1.6732585511424325,-1.135082792152058,1.272043607451699
-2.7997853755950928,-0.911427153782411,1.0323774056001143
-1.7665000720457598,-1.0446108742193743,1.1594048196619207
-2.4113435528495093,-1.0844847018068486,1.2270473566922275
-2.099945528940721,-1.1466372040185062,1.356569842858748
-1.9436889304356142,-1.0734462145377288,1.2550540512258357
-1.7938003228469328,-0.9337927482344888,1.0626936717466875
-2.671267071230845,-1.0501326783136888,1.203199110247872
-2.1279365691271694,-0.9818908707662062,1.1001163504340432
-1.5504108667373657,-0.9288866492834958,1.0778684616088867
-2.3754620768807153,-1.1673600673675537,1.2917066595771096
-1.9454328119754791,-1.1287568048997358,1.275936484336853
-2.2055425318804653,-1.271093319762837,1.4364122585816816
-2.0660623582926663,-1.1460466493259778,1.2769848541779951
-2.1157689853148027,-1.3382617939602246,1.5084146694703535
-1.8656076197935776,-1.2554004354910417,1.4225267171859741
-2.272535998035561,-1.1590249077840284,1.3031272508881309
-1.5863061167977073,-1.1955784125761553,1.3673253492875532
-2.275884574109858,-1.1408706036480991,1.3101459741592407
-2.764095735820857,-1.1864768822084775,1.3562034476887097
-0.5156667889519171,-1.0390898761424152,1.187826549465006
-3.138350335034457,-1.3444957570596174,1.475809704173695
-1.6667048876935786,-0.9324995983730663,1.0487794117494063
-1.9147046966986223,-1.3103551268577576,1.4631629423661665
-1.9430863775990226,-1.2032020796429028,1.3467840389771895
-2.390372177416628,-1.198476794091138,1.3406728831204502
-2.2191695950248023,-1.1172747232697227,1.2931574366309426
-1.6096054092049599,-1.1256957717917182,1.3026931394230237
-2.6068812662904914,-1.220589200204069,1.3761199441823093
-2.4417884674939243,-1.2547524029558355,1.4028920910575173
-2.375634334304116,-1.0454385714097456,1.209782687100497
-1.541937530040741,-1.3234351656653665,1.4776158332824707
-2.354556969620965,-1.2247380072420293,1.339314959265969
-2.3462633815678684,-1.315389416434548,1.446948311545632
-1.5563888631083749,-1.2248044501651416,1.405741962519559
-2.0108294649557634,-1.0842300003225154,1.2303563735701821
-2.9895483580502598,-1.0102439576929265,1.1584715843200684
-2.1114055676893755,-1.11964689059691,1.2843080108815974
-1.4855551530014386,-1.2724419019439004,1.4737273021177812
-2.8462300192226064,-1.3435822345993735,1.5000080412084407
-2.0061203999952837,-1.119017164815556,1.2563645622947
-2.233393281698227,-1.0480683053081685,1.2624890045686201
-1.9615929397669705,-1.0479934323917737,1.1899149201133035
-2.087093483317982,-1.2270385135303845,1.3628195199099453
-3.255910353227095,-1.2024458267472007,1.3509352640672163
-1.5729568532922051,-1.18095064163208,1.3816437071019954
-1.643524091352116,-0.9608449908820066,1.127418881112879
-2.7010954943570225,-1.2055611231110313,1.3725850148634477
-2.2589063481851057,-1.2749694802544334,1.4395563277331265
-2.7663451433181763,-1.0238490863279863,1.1677898276935925
-1.150665749203075,-0.9239835414019498,1.1062523234974255
-2.580809314142574,-1.306032121181488,1.4553540619936856
-3.0977453101765025,-1.0875547582452947,1.235580249266191
-2.1270616217093035,-1.0857111459428614,1.2192508415742354
-2.081709210845557,-1.1309658722444014,1.2543828379024158
-2.7105377817695793,-1.2255812233144587,1.3634345206347378
-2.25300121916966,-1.4897867495363408,1.5985176780007102
-2.9620157805356113,-1.0596267797730186,1.2241658514196223
-2.09536275267601,-1.0816360332749106,1.2403723434968428
-2.158147855238481,-1.2292808890342712,1.3836347623304888
-2.335964235392484,-1.1217511783946643,1.334707260131836
-2.9967543428594414,-1.1745684851299634,1.3210227706215598
-2.3722538324919613,-1.3777280774983494,1.5456044240431352
-2.2255151705308394,-0.9039692878723145,1.02592041275718
-2.340976671739058,-1.177883803844452,1.3329773491079158
-2.8279685323888604,-1.027186637574976,1.2585691972212358
-2.3748792572454973,-1.0055556974627755,1.1282028501684016
